,quad_id,lat,lat2,lon,lon2,geometry
30,31,40.600037,40.605037,-73.94718199999998,-73.94218199999999,"POLYGON ((-73.94218199999999 40.600037, -73.94218199999999 40.605037, -73.94718199999998 40.605037, -73.94718199999998 40.600037, -73.94218199999999 40.600037))"
32,33,40.600037,40.605037,-73.93718199999999,-73.93218199999998,"POLYGON ((-73.93218199999998 40.600037, -73.93218199999998 40.605037, -73.93718199999999 40.605037, -73.93718199999999 40.600037, -73.93218199999998 40.600037))"
54,55,40.600037,40.605037,-73.827182,-73.82218199999998,"POLYGON ((-73.82218199999998 40.600037, -73.82218199999998 40.605037, -73.827182 40.605037, -73.827182 40.600037, -73.82218199999998 40.600037))"
69,70,40.600037,40.605037,-73.75218199999999,-73.747182,"POLYGON ((-73.747182 40.600037, -73.747182 40.605037, -73.75218199999999 40.605037, -73.75218199999999 40.600037, -73.747182 40.600037))"
83,84,40.605037,40.610037,-74.08218199999999,-74.077182,"POLYGON ((-74.077182 40.605037, -74.077182 40.610037, -74.08218199999999 40.610037, -74.08218199999999 40.605037, -74.077182 40.605037))"
84,85,40.605037,40.610037,-74.077182,-74.07218199999998,"POLYGON ((-74.07218199999998 40.605037, -74.07218199999998 40.610037, -74.077182 40.610037, -74.077182 40.605037, -74.07218199999998 40.605037))"
87,88,40.605037,40.610037,-74.06218199999999,-74.05718199999998,"POLYGON ((-74.05718199999998 40.605037, -74.05718199999998 40.610037, -74.06218199999999 40.610037, -74.06218199999999 40.605037, -74.05718199999998 40.605037))"
92,93,40.605037,40.610037,-74.03718199999999,-74.03218199999999,"POLYGON ((-74.03218199999999 40.605037, -74.03218199999999 40.610037, -74.03718199999999 40.610037, -74.03718199999999 40.605037, -74.03218199999999 40.605037))"
94,95,40.605037,40.610037,-74.027182,-74.02218199999999,"POLYGON ((-74.02218199999999 40.605037, -74.02218199999999 40.610037, -74.027182 40.610037, -74.027182 40.605037, -74.02218199999999 40.605037))"
96,97,40.605037,40.610037,-74.01718199999999,-74.012182,"POLYGON ((-74.012182 40.605037, -74.012182 40.610037, -74.01718199999999 40.610037, -74.01718199999999 40.605037, -74.012182 40.605037))"
97,98,40.605037,40.610037,-74.012182,-74.00718199999999,"POLYGON ((-74.00718199999999 40.605037, -74.00718199999999 40.610037, -74.012182 40.610037, -74.012182 40.605037, -74.00718199999999 40.605037))"
98,99,40.605037,40.610037,-74.00718199999999,-74.00218199999999,"POLYGON ((-74.00218199999999 40.605037, -74.00218199999999 40.610037, -74.00718199999999 40.610037, -74.00718199999999 40.605037, -74.00218199999999 40.605037))"
99,100,40.605037,40.610037,-74.00218199999999,-73.997182,"POLYGON ((-73.997182 40.605037, -73.997182 40.610037, -74.00218199999999 40.610037, -74.00218199999999 40.605037, -73.997182 40.605037))"
100,101,40.605037,40.610037,-73.997182,-73.99218199999999,"POLYGON ((-73.99218199999999 40.605037, -73.99218199999999 40.610037, -73.997182 40.610037, -73.997182 40.605037, -73.99218199999999 40.605037))"
101,102,40.605037,40.610037,-73.99218199999999,-73.98718199999999,"POLYGON ((-73.98718199999999 40.605037, -73.98718199999999 40.610037, -73.99218199999999 40.610037, -73.99218199999999 40.605037, -73.98718199999999 40.605037))"
102,103,40.605037,40.610037,-73.98718199999999,-73.982182,"POLYGON ((-73.982182 40.605037, -73.982182 40.610037, -73.98718199999999 40.610037, -73.98718199999999 40.605037, -73.982182 40.605037))"
103,104,40.605037,40.610037,-73.982182,-73.97718199999998,"POLYGON ((-73.97718199999998 40.605037, -73.97718199999998 40.610037, -73.982182 40.610037, -73.982182 40.605037, -73.97718199999998 40.605037))"
104,105,40.605037,40.610037,-73.97718199999998,-73.97218199999999,"POLYGON ((-73.97218199999999 40.605037, -73.97218199999999 40.610037, -73.97718199999998 40.610037, -73.97718199999998 40.605037, -73.97218199999999 40.605037))"
106,107,40.605037,40.610037,-73.967182,-73.96218199999998,"POLYGON ((-73.96218199999998 40.605037, -73.96218199999998 40.610037, -73.967182 40.610037, -73.967182 40.605037, -73.96218199999998 40.605037))"
107,108,40.605037,40.610037,-73.96218199999998,-73.95718199999999,"POLYGON ((-73.95718199999999 40.605037, -73.95718199999999 40.610037, -73.96218199999998 40.610037, -73.96218199999998 40.605037, -73.95718199999999 40.605037))"
108,109,40.605037,40.610037,-73.95718199999999,-73.952182,"POLYGON ((-73.952182 40.605037, -73.952182 40.610037, -73.95718199999999 40.610037, -73.95718199999999 40.605037, -73.952182 40.605037))"
109,110,40.605037,40.610037,-73.952182,-73.94718199999998,"POLYGON ((-73.94718199999998 40.605037, -73.94718199999998 40.610037, -73.952182 40.610037, -73.952182 40.605037, -73.94718199999998 40.605037))"
111,112,40.605037,40.610037,-73.94218199999999,-73.93718199999999,"POLYGON ((-73.93718199999999 40.605037, -73.93718199999999 40.610037, -73.94218199999999 40.610037, -73.94218199999999 40.605037, -73.93718199999999 40.605037))"
113,114,40.605037,40.610037,-73.93218199999998,-73.92718199999999,"POLYGON ((-73.92718199999999 40.605037, -73.92718199999999 40.610037, -73.93218199999998 40.610037, -73.93218199999998 40.605037, -73.92718199999999 40.605037))"
114,115,40.605037,40.610037,-73.92718199999999,-73.92218199999999,"POLYGON ((-73.92218199999999 40.605037, -73.92218199999999 40.610037, -73.92718199999999 40.610037, -73.92718199999999 40.605037, -73.92218199999999 40.605037))"
117,118,40.605037,40.610037,-73.91218199999999,-73.90718199999999,"POLYGON ((-73.90718199999999 40.605037, -73.90718199999999 40.610037, -73.91218199999999 40.610037, -73.91218199999999 40.605037, -73.90718199999999 40.605037))"
118,119,40.605037,40.610037,-73.90718199999999,-73.902182,"POLYGON ((-73.902182 40.605037, -73.902182 40.610037, -73.90718199999999 40.610037, -73.90718199999999 40.605037, -73.902182 40.605037))"
121,122,40.605037,40.610037,-73.89218199999999,-73.887182,"POLYGON ((-73.887182 40.605037, -73.887182 40.610037, -73.89218199999999 40.610037, -73.89218199999999 40.605037, -73.887182 40.605037))"
122,123,40.605037,40.610037,-73.887182,-73.88218199999999,"POLYGON ((-73.88218199999999 40.605037, -73.88218199999999 40.610037, -73.887182 40.610037, -73.887182 40.605037, -73.88218199999999 40.605037))"
135,136,40.605037,40.610037,-73.82218199999998,-73.81718199999999,"POLYGON ((-73.81718199999999 40.605037, -73.81718199999999 40.610037, -73.82218199999998 40.610037, -73.82218199999998 40.605037, -73.81718199999999 40.605037))"
140,141,40.605037,40.610037,-73.79718199999999,-73.79218199999998,"POLYGON ((-73.79218199999998 40.605037, -73.79218199999998 40.610037, -73.79718199999999 40.610037, -73.79718199999999 40.605037, -73.79218199999998 40.605037))"
142,143,40.605037,40.610037,-73.78718199999999,-73.78218199999999,"POLYGON ((-73.78218199999999 40.605037, -73.78218199999999 40.610037, -73.78718199999999 40.610037, -73.78718199999999 40.605037, -73.78218199999999 40.605037))"
162,163,40.610037,40.615037,-74.08718199999998,-74.08218199999999,"POLYGON ((-74.08218199999999 40.610037, -74.08218199999999 40.615037, -74.08718199999998 40.615037, -74.08718199999998 40.610037, -74.08218199999999 40.610037))"
166,167,40.610037,40.615037,-74.06718199999999,-74.06218199999999,"POLYGON ((-74.06218199999999 40.610037, -74.06218199999999 40.615037, -74.06718199999999 40.615037, -74.06718199999999 40.610037, -74.06218199999999 40.610037))"
167,168,40.610037,40.615037,-74.06218199999999,-74.05718199999998,"POLYGON ((-74.05718199999998 40.610037, -74.05718199999998 40.615037, -74.06218199999999 40.615037, -74.06218199999999 40.610037, -74.05718199999998 40.610037))"
172,173,40.610037,40.615037,-74.03718199999999,-74.03218199999999,"POLYGON ((-74.03218199999999 40.610037, -74.03218199999999 40.615037, -74.03718199999999 40.615037, -74.03718199999999 40.610037, -74.03218199999999 40.610037))"
173,174,40.610037,40.615037,-74.03218199999999,-74.027182,"POLYGON ((-74.027182 40.610037, -74.027182 40.615037, -74.03218199999999 40.615037, -74.03218199999999 40.610037, -74.027182 40.610037))"
174,175,40.610037,40.615037,-74.027182,-74.02218199999999,"POLYGON ((-74.02218199999999 40.610037, -74.02218199999999 40.615037, -74.027182 40.615037, -74.027182 40.610037, -74.02218199999999 40.610037))"
177,178,40.610037,40.615037,-74.012182,-74.00718199999999,"POLYGON ((-74.00718199999999 40.610037, -74.00718199999999 40.615037, -74.012182 40.615037, -74.012182 40.610037, -74.00718199999999 40.610037))"
178,179,40.610037,40.615037,-74.00718199999999,-74.00218199999999,"POLYGON ((-74.00218199999999 40.610037, -74.00218199999999 40.615037, -74.00718199999999 40.615037, -74.00718199999999 40.610037, -74.00218199999999 40.610037))"
179,180,40.610037,40.615037,-74.00218199999999,-73.997182,"POLYGON ((-73.997182 40.610037, -73.997182 40.615037, -74.00218199999999 40.615037, -74.00218199999999 40.610037, -73.997182 40.610037))"
180,181,40.610037,40.615037,-73.997182,-73.99218199999999,"POLYGON ((-73.99218199999999 40.610037, -73.99218199999999 40.615037, -73.997182 40.615037, -73.997182 40.610037, -73.99218199999999 40.610037))"
181,182,40.610037,40.615037,-73.99218199999999,-73.98718199999999,"POLYGON ((-73.98718199999999 40.610037, -73.98718199999999 40.615037, -73.99218199999999 40.615037, -73.99218199999999 40.610037, -73.98718199999999 40.610037))"
182,183,40.610037,40.615037,-73.98718199999999,-73.982182,"POLYGON ((-73.982182 40.610037, -73.982182 40.615037, -73.98718199999999 40.615037, -73.98718199999999 40.610037, -73.982182 40.610037))"
183,184,40.610037,40.615037,-73.982182,-73.97718199999998,"POLYGON ((-73.97718199999998 40.610037, -73.97718199999998 40.615037, -73.982182 40.615037, -73.982182 40.610037, -73.97718199999998 40.610037))"
185,186,40.610037,40.615037,-73.97218199999999,-73.967182,"POLYGON ((-73.967182 40.610037, -73.967182 40.615037, -73.97218199999999 40.615037, -73.97218199999999 40.610037, -73.967182 40.610037))"
186,187,40.610037,40.615037,-73.967182,-73.96218199999998,"POLYGON ((-73.96218199999998 40.610037, -73.96218199999998 40.615037, -73.967182 40.615037, -73.967182 40.610037, -73.96218199999998 40.610037))"
187,188,40.610037,40.615037,-73.96218199999998,-73.95718199999999,"POLYGON ((-73.95718199999999 40.610037, -73.95718199999999 40.615037, -73.96218199999998 40.615037, -73.96218199999998 40.610037, -73.95718199999999 40.610037))"
188,189,40.610037,40.615037,-73.95718199999999,-73.952182,"POLYGON ((-73.952182 40.610037, -73.952182 40.615037, -73.95718199999999 40.615037, -73.95718199999999 40.610037, -73.952182 40.610037))"
189,190,40.610037,40.615037,-73.952182,-73.94718199999998,"POLYGON ((-73.94718199999998 40.610037, -73.94718199999998 40.615037, -73.952182 40.615037, -73.952182 40.610037, -73.94718199999998 40.610037))"
190,191,40.610037,40.615037,-73.94718199999998,-73.94218199999999,"POLYGON ((-73.94218199999999 40.610037, -73.94218199999999 40.615037, -73.94718199999998 40.615037, -73.94718199999998 40.610037, -73.94218199999999 40.610037))"
191,192,40.610037,40.615037,-73.94218199999999,-73.93718199999999,"POLYGON ((-73.93718199999999 40.610037, -73.93718199999999 40.615037, -73.94218199999999 40.615037, -73.94218199999999 40.610037, -73.93718199999999 40.610037))"
192,193,40.610037,40.615037,-73.93718199999999,-73.93218199999998,"POLYGON ((-73.93218199999998 40.610037, -73.93218199999998 40.615037, -73.93718199999999 40.615037, -73.93718199999999 40.610037, -73.93218199999998 40.610037))"
194,195,40.610037,40.615037,-73.92718199999999,-73.92218199999999,"POLYGON ((-73.92218199999999 40.610037, -73.92218199999999 40.615037, -73.92718199999999 40.615037, -73.92718199999999 40.610037, -73.92218199999999 40.610037))"
195,196,40.610037,40.615037,-73.92218199999999,-73.91718199999998,"POLYGON ((-73.91718199999998 40.610037, -73.91718199999998 40.615037, -73.92218199999999 40.615037, -73.92218199999999 40.610037, -73.91718199999998 40.610037))"
198,199,40.610037,40.615037,-73.90718199999999,-73.902182,"POLYGON ((-73.902182 40.610037, -73.902182 40.615037, -73.90718199999999 40.615037, -73.90718199999999 40.610037, -73.902182 40.610037))"
215,216,40.610037,40.615037,-73.82218199999998,-73.81718199999999,"POLYGON ((-73.81718199999999 40.610037, -73.81718199999999 40.615037, -73.82218199999998 40.615037, -73.82218199999998 40.610037, -73.81718199999999 40.610037))"
244,245,40.615037,40.620037,-74.077182,-74.07218199999998,"POLYGON ((-74.07218199999998 40.615037, -74.07218199999998 40.620037, -74.077182 40.620037, -74.077182 40.615037, -74.07218199999998 40.615037))"
251,252,40.615037,40.620037,-74.04218199999998,-74.03718199999999,"POLYGON ((-74.03718199999999 40.615037, -74.03718199999999 40.620037, -74.04218199999998 40.620037, -74.04218199999998 40.615037, -74.03718199999999 40.615037))"
252,253,40.615037,40.620037,-74.03718199999999,-74.03218199999999,"POLYGON ((-74.03218199999999 40.615037, -74.03218199999999 40.620037, -74.03718199999999 40.620037, -74.03718199999999 40.615037, -74.03218199999999 40.615037))"
253,254,40.615037,40.620037,-74.03218199999999,-74.027182,"POLYGON ((-74.027182 40.615037, -74.027182 40.620037, -74.03218199999999 40.620037, -74.03218199999999 40.615037, -74.027182 40.615037))"
254,255,40.615037,40.620037,-74.027182,-74.02218199999999,"POLYGON ((-74.02218199999999 40.615037, -74.02218199999999 40.620037, -74.027182 40.620037, -74.027182 40.615037, -74.02218199999999 40.615037))"
255,256,40.615037,40.620037,-74.02218199999999,-74.01718199999999,"POLYGON ((-74.01718199999999 40.615037, -74.01718199999999 40.620037, -74.02218199999999 40.620037, -74.02218199999999 40.615037, -74.01718199999999 40.615037))"
256,257,40.615037,40.620037,-74.01718199999999,-74.012182,"POLYGON ((-74.012182 40.615037, -74.012182 40.620037, -74.01718199999999 40.620037, -74.01718199999999 40.615037, -74.012182 40.615037))"
257,258,40.615037,40.620037,-74.012182,-74.00718199999999,"POLYGON ((-74.00718199999999 40.615037, -74.00718199999999 40.620037, -74.012182 40.620037, -74.012182 40.615037, -74.00718199999999 40.615037))"
258,259,40.615037,40.620037,-74.00718199999999,-74.00218199999999,"POLYGON ((-74.00218199999999 40.615037, -74.00218199999999 40.620037, -74.00718199999999 40.620037, -74.00718199999999 40.615037, -74.00218199999999 40.615037))"
259,260,40.615037,40.620037,-74.00218199999999,-73.997182,"POLYGON ((-73.997182 40.615037, -73.997182 40.620037, -74.00218199999999 40.620037, -74.00218199999999 40.615037, -73.997182 40.615037))"
260,261,40.615037,40.620037,-73.997182,-73.99218199999999,"POLYGON ((-73.99218199999999 40.615037, -73.99218199999999 40.620037, -73.997182 40.620037, -73.997182 40.615037, -73.99218199999999 40.615037))"
261,262,40.615037,40.620037,-73.99218199999999,-73.98718199999999,"POLYGON ((-73.98718199999999 40.615037, -73.98718199999999 40.620037, -73.99218199999999 40.620037, -73.99218199999999 40.615037, -73.98718199999999 40.615037))"
262,263,40.615037,40.620037,-73.98718199999999,-73.982182,"POLYGON ((-73.982182 40.615037, -73.982182 40.620037, -73.98718199999999 40.620037, -73.98718199999999 40.615037, -73.982182 40.615037))"
264,265,40.615037,40.620037,-73.97718199999998,-73.97218199999999,"POLYGON ((-73.97218199999999 40.615037, -73.97218199999999 40.620037, -73.97718199999998 40.620037, -73.97718199999998 40.615037, -73.97218199999999 40.615037))"
265,266,40.615037,40.620037,-73.97218199999999,-73.967182,"POLYGON ((-73.967182 40.615037, -73.967182 40.620037, -73.97218199999999 40.620037, -73.97218199999999 40.615037, -73.967182 40.615037))"
266,267,40.615037,40.620037,-73.967182,-73.96218199999998,"POLYGON ((-73.96218199999998 40.615037, -73.96218199999998 40.620037, -73.967182 40.620037, -73.967182 40.615037, -73.96218199999998 40.615037))"
267,268,40.615037,40.620037,-73.96218199999998,-73.95718199999999,"POLYGON ((-73.95718199999999 40.615037, -73.95718199999999 40.620037, -73.96218199999998 40.620037, -73.96218199999998 40.615037, -73.95718199999999 40.615037))"
268,269,40.615037,40.620037,-73.95718199999999,-73.952182,"POLYGON ((-73.952182 40.615037, -73.952182 40.620037, -73.95718199999999 40.620037, -73.95718199999999 40.615037, -73.952182 40.615037))"
269,270,40.615037,40.620037,-73.952182,-73.94718199999998,"POLYGON ((-73.94718199999998 40.615037, -73.94718199999998 40.620037, -73.952182 40.620037, -73.952182 40.615037, -73.94718199999998 40.615037))"
270,271,40.615037,40.620037,-73.94718199999998,-73.94218199999999,"POLYGON ((-73.94218199999999 40.615037, -73.94218199999999 40.620037, -73.94718199999998 40.620037, -73.94718199999998 40.615037, -73.94218199999999 40.615037))"
271,272,40.615037,40.620037,-73.94218199999999,-73.93718199999999,"POLYGON ((-73.93718199999999 40.615037, -73.93718199999999 40.620037, -73.94218199999999 40.620037, -73.94218199999999 40.615037, -73.93718199999999 40.615037))"
272,273,40.615037,40.620037,-73.93718199999999,-73.93218199999998,"POLYGON ((-73.93218199999998 40.615037, -73.93218199999998 40.620037, -73.93718199999999 40.620037, -73.93718199999999 40.615037, -73.93218199999998 40.615037))"
275,276,40.615037,40.620037,-73.92218199999999,-73.91718199999998,"POLYGON ((-73.91718199999998 40.615037, -73.91718199999998 40.620037, -73.92218199999999 40.620037, -73.92218199999999 40.615037, -73.91718199999998 40.615037))"
276,277,40.615037,40.620037,-73.91718199999998,-73.91218199999999,"POLYGON ((-73.91218199999999 40.615037, -73.91218199999999 40.620037, -73.91718199999998 40.620037, -73.91718199999998 40.615037, -73.91218199999999 40.615037))"
277,278,40.615037,40.620037,-73.91218199999999,-73.90718199999999,"POLYGON ((-73.90718199999999 40.615037, -73.90718199999999 40.620037, -73.91218199999999 40.620037, -73.91218199999999 40.615037, -73.90718199999999 40.615037))"
312,313,40.615037,40.620037,-73.73718199999999,-73.732182,"POLYGON ((-73.732182 40.615037, -73.732182 40.620037, -73.73718199999999 40.620037, -73.73718199999999 40.615037, -73.732182 40.615037))"
314,315,40.615037,40.620037,-73.72718199999998,-73.72218199999999,"POLYGON ((-73.72218199999999 40.615037, -73.72218199999999 40.620037, -73.72718199999998 40.620037, -73.72718199999998 40.615037, -73.72218199999999 40.615037))"
331,332,40.620037,40.625037,-74.04218199999998,-74.03718199999999,"POLYGON ((-74.03718199999999 40.620037, -74.03718199999999 40.625037, -74.04218199999998 40.625037, -74.04218199999998 40.620037, -74.03718199999999 40.620037))"
332,333,40.620037,40.625037,-74.03718199999999,-74.03218199999999,"POLYGON ((-74.03218199999999 40.620037, -74.03218199999999 40.625037, -74.03718199999999 40.625037, -74.03718199999999 40.620037, -74.03218199999999 40.620037))"
333,334,40.620037,40.625037,-74.03218199999999,-74.027182,"POLYGON ((-74.027182 40.620037, -74.027182 40.625037, -74.03218199999999 40.625037, -74.03218199999999 40.620037, -74.027182 40.620037))"
334,335,40.620037,40.625037,-74.027182,-74.02218199999999,"POLYGON ((-74.02218199999999 40.620037, -74.02218199999999 40.625037, -74.027182 40.625037, -74.027182 40.620037, -74.02218199999999 40.620037))"
335,336,40.620037,40.625037,-74.02218199999999,-74.01718199999999,"POLYGON ((-74.01718199999999 40.620037, -74.01718199999999 40.625037, -74.02218199999999 40.625037, -74.02218199999999 40.620037, -74.01718199999999 40.620037))"
336,337,40.620037,40.625037,-74.01718199999999,-74.012182,"POLYGON ((-74.012182 40.620037, -74.012182 40.625037, -74.01718199999999 40.625037, -74.01718199999999 40.620037, -74.012182 40.620037))"
337,338,40.620037,40.625037,-74.012182,-74.00718199999999,"POLYGON ((-74.00718199999999 40.620037, -74.00718199999999 40.625037, -74.012182 40.625037, -74.012182 40.620037, -74.00718199999999 40.620037))"
338,339,40.620037,40.625037,-74.00718199999999,-74.00218199999999,"POLYGON ((-74.00218199999999 40.620037, -74.00218199999999 40.625037, -74.00718199999999 40.625037, -74.00718199999999 40.620037, -74.00218199999999 40.620037))"
339,340,40.620037,40.625037,-74.00218199999999,-73.997182,"POLYGON ((-73.997182 40.620037, -73.997182 40.625037, -74.00218199999999 40.625037, -74.00218199999999 40.620037, -73.997182 40.620037))"
340,341,40.620037,40.625037,-73.997182,-73.99218199999999,"POLYGON ((-73.99218199999999 40.620037, -73.99218199999999 40.625037, -73.997182 40.625037, -73.997182 40.620037, -73.99218199999999 40.620037))"
341,342,40.620037,40.625037,-73.99218199999999,-73.98718199999999,"POLYGON ((-73.98718199999999 40.620037, -73.98718199999999 40.625037, -73.99218199999999 40.625037, -73.99218199999999 40.620037, -73.98718199999999 40.620037))"
342,343,40.620037,40.625037,-73.98718199999999,-73.982182,"POLYGON ((-73.982182 40.620037, -73.982182 40.625037, -73.98718199999999 40.625037, -73.98718199999999 40.620037, -73.982182 40.620037))"
343,344,40.620037,40.625037,-73.982182,-73.97718199999998,"POLYGON ((-73.97718199999998 40.620037, -73.97718199999998 40.625037, -73.982182 40.625037, -73.982182 40.620037, -73.97718199999998 40.620037))"
344,345,40.620037,40.625037,-73.97718199999998,-73.97218199999999,"POLYGON ((-73.97218199999999 40.620037, -73.97218199999999 40.625037, -73.97718199999998 40.625037, -73.97718199999998 40.620037, -73.97218199999999 40.620037))"
345,346,40.620037,40.625037,-73.97218199999999,-73.967182,"POLYGON ((-73.967182 40.620037, -73.967182 40.625037, -73.97218199999999 40.625037, -73.97218199999999 40.620037, -73.967182 40.620037))"
346,347,40.620037,40.625037,-73.967182,-73.96218199999998,"POLYGON ((-73.96218199999998 40.620037, -73.96218199999998 40.625037, -73.967182 40.625037, -73.967182 40.620037, -73.96218199999998 40.620037))"
347,348,40.620037,40.625037,-73.96218199999998,-73.95718199999999,"POLYGON ((-73.95718199999999 40.620037, -73.95718199999999 40.625037, -73.96218199999998 40.625037, -73.96218199999998 40.620037, -73.95718199999999 40.620037))"
349,350,40.620037,40.625037,-73.952182,-73.94718199999998,"POLYGON ((-73.94718199999998 40.620037, -73.94718199999998 40.625037, -73.952182 40.625037, -73.952182 40.620037, -73.94718199999998 40.620037))"
350,351,40.620037,40.625037,-73.94718199999998,-73.94218199999999,"POLYGON ((-73.94218199999999 40.620037, -73.94218199999999 40.625037, -73.94718199999998 40.625037, -73.94718199999998 40.620037, -73.94218199999999 40.620037))"
351,352,40.620037,40.625037,-73.94218199999999,-73.93718199999999,"POLYGON ((-73.93718199999999 40.620037, -73.93718199999999 40.625037, -73.94218199999999 40.625037, -73.94218199999999 40.620037, -73.93718199999999 40.620037))"
353,354,40.620037,40.625037,-73.93218199999998,-73.92718199999999,"POLYGON ((-73.92718199999999 40.620037, -73.92718199999999 40.625037, -73.93218199999998 40.625037, -73.93218199999998 40.620037, -73.92718199999999 40.620037))"
354,355,40.620037,40.625037,-73.92718199999999,-73.92218199999999,"POLYGON ((-73.92218199999999 40.620037, -73.92218199999999 40.625037, -73.92718199999999 40.625037, -73.92718199999999 40.620037, -73.92218199999999 40.620037))"
356,357,40.620037,40.625037,-73.91718199999998,-73.91218199999999,"POLYGON ((-73.91218199999999 40.620037, -73.91218199999999 40.625037, -73.91718199999998 40.625037, -73.91718199999998 40.620037, -73.91218199999999 40.620037))"
390,391,40.620037,40.625037,-73.747182,-73.74218199999999,"POLYGON ((-73.74218199999999 40.620037, -73.74218199999999 40.625037, -73.747182 40.625037, -73.747182 40.620037, -73.74218199999999 40.620037))"
392,393,40.620037,40.625037,-73.73718199999999,-73.732182,"POLYGON ((-73.732182 40.620037, -73.732182 40.625037, -73.73718199999999 40.625037, -73.73718199999999 40.620037, -73.732182 40.620037))"
393,394,40.620037,40.625037,-73.732182,-73.72718199999998,"POLYGON ((-73.72718199999998 40.620037, -73.72718199999998 40.625037, -73.732182 40.625037, -73.732182 40.620037, -73.72718199999998 40.620037))"
394,395,40.620037,40.625037,-73.72718199999998,-73.72218199999999,"POLYGON ((-73.72218199999999 40.620037, -73.72218199999999 40.625037, -73.72718199999998 40.625037, -73.72718199999998 40.620037, -73.72218199999999 40.620037))"
403,404,40.625037,40.630037,-74.08218199999999,-74.077182,"POLYGON ((-74.077182 40.625037, -74.077182 40.630037, -74.08218199999999 40.630037, -74.08218199999999 40.625037, -74.077182 40.625037))"
411,412,40.625037,40.630037,-74.04218199999998,-74.03718199999999,"POLYGON ((-74.03718199999999 40.625037, -74.03718199999999 40.630037, -74.04218199999998 40.630037, -74.04218199999998 40.625037, -74.03718199999999 40.625037))"
413,414,40.625037,40.630037,-74.03218199999999,-74.027182,"POLYGON ((-74.027182 40.625037, -74.027182 40.630037, -74.03218199999999 40.630037, -74.03218199999999 40.625037, -74.027182 40.625037))"
414,415,40.625037,40.630037,-74.027182,-74.02218199999999,"POLYGON ((-74.02218199999999 40.625037, -74.02218199999999 40.630037, -74.027182 40.630037, -74.027182 40.625037, -74.02218199999999 40.625037))"
415,416,40.625037,40.630037,-74.02218199999999,-74.01718199999999,"POLYGON ((-74.01718199999999 40.625037, -74.01718199999999 40.630037, -74.02218199999999 40.630037, -74.02218199999999 40.625037, -74.01718199999999 40.625037))"
416,417,40.625037,40.630037,-74.01718199999999,-74.012182,"POLYGON ((-74.012182 40.625037, -74.012182 40.630037, -74.01718199999999 40.630037, -74.01718199999999 40.625037, -74.012182 40.625037))"
417,418,40.625037,40.630037,-74.012182,-74.00718199999999,"POLYGON ((-74.00718199999999 40.625037, -74.00718199999999 40.630037, -74.012182 40.630037, -74.012182 40.625037, -74.00718199999999 40.625037))"
418,419,40.625037,40.630037,-74.00718199999999,-74.00218199999999,"POLYGON ((-74.00218199999999 40.625037, -74.00218199999999 40.630037, -74.00718199999999 40.630037, -74.00718199999999 40.625037, -74.00218199999999 40.625037))"
419,420,40.625037,40.630037,-74.00218199999999,-73.997182,"POLYGON ((-73.997182 40.625037, -73.997182 40.630037, -74.00218199999999 40.630037, -74.00218199999999 40.625037, -73.997182 40.625037))"
420,421,40.625037,40.630037,-73.997182,-73.99218199999999,"POLYGON ((-73.99218199999999 40.625037, -73.99218199999999 40.630037, -73.997182 40.630037, -73.997182 40.625037, -73.99218199999999 40.625037))"
422,423,40.625037,40.630037,-73.98718199999999,-73.982182,"POLYGON ((-73.982182 40.625037, -73.982182 40.630037, -73.98718199999999 40.630037, -73.98718199999999 40.625037, -73.982182 40.625037))"
424,425,40.625037,40.630037,-73.97718199999998,-73.97218199999999,"POLYGON ((-73.97218199999999 40.625037, -73.97218199999999 40.630037, -73.97718199999998 40.630037, -73.97718199999998 40.625037, -73.97218199999999 40.625037))"
425,426,40.625037,40.630037,-73.97218199999999,-73.967182,"POLYGON ((-73.967182 40.625037, -73.967182 40.630037, -73.97218199999999 40.630037, -73.97218199999999 40.625037, -73.967182 40.625037))"
426,427,40.625037,40.630037,-73.967182,-73.96218199999998,"POLYGON ((-73.96218199999998 40.625037, -73.96218199999998 40.630037, -73.967182 40.630037, -73.967182 40.625037, -73.96218199999998 40.625037))"
427,428,40.625037,40.630037,-73.96218199999998,-73.95718199999999,"POLYGON ((-73.95718199999999 40.625037, -73.95718199999999 40.630037, -73.96218199999998 40.630037, -73.96218199999998 40.625037, -73.95718199999999 40.625037))"
428,429,40.625037,40.630037,-73.95718199999999,-73.952182,"POLYGON ((-73.952182 40.625037, -73.952182 40.630037, -73.95718199999999 40.630037, -73.95718199999999 40.625037, -73.952182 40.625037))"
429,430,40.625037,40.630037,-73.952182,-73.94718199999998,"POLYGON ((-73.94718199999998 40.625037, -73.94718199999998 40.630037, -73.952182 40.630037, -73.952182 40.625037, -73.94718199999998 40.625037))"
430,431,40.625037,40.630037,-73.94718199999998,-73.94218199999999,"POLYGON ((-73.94218199999999 40.625037, -73.94218199999999 40.630037, -73.94718199999998 40.630037, -73.94718199999998 40.625037, -73.94218199999999 40.625037))"
431,432,40.625037,40.630037,-73.94218199999999,-73.93718199999999,"POLYGON ((-73.93718199999999 40.625037, -73.93718199999999 40.630037, -73.94218199999999 40.630037, -73.94218199999999 40.625037, -73.93718199999999 40.625037))"
432,433,40.625037,40.630037,-73.93718199999999,-73.93218199999998,"POLYGON ((-73.93218199999998 40.625037, -73.93218199999998 40.630037, -73.93718199999999 40.630037, -73.93718199999999 40.625037, -73.93218199999998 40.625037))"
